event_id,dm,RA,Dec,DMhalo,DMISM,DM_Cosm,z
7052,666.4088134766 pc / cm3,278.0362491914,-1.8013710205,40.0 pc / cm3,75.0 pc / cm3,451.4088134766 pc / cm3,0.5027519741009342
7053,1321.4951171875 pc / cm3,226.9942903154,57.925652185,40.0 pc / cm3,75.0 pc / cm3,1106.4951171875 pc / cm3,1.192758992813519
7054,1402.7742919922 pc / cm3,313.6424919084,70.368389274,40.0 pc / cm3,75.0 pc / cm3,1187.7742919922 pc / cm3,1.2782674313461886
7055,922.3776855469 pc / cm3,120.9222878594,58.1501354254,40.0 pc / cm3,75.0 pc / cm3,707.3776855469 pc / cm3,0.773027977480153
7056,540.6483764648 pc / cm3,65.0689913804,9.2295345267,40.0 pc / cm3,75.0 pc / cm3,325.6483764648 pc / cm3,0.3680466267199465
7057,443.1942138672 pc / cm3,138.1549701531,82.1382838755,40.0 pc / cm3,75.0 pc / cm3,228.1942138672 pc / cm3,0.2617802807591354
7058,158.5147094727 pc / cm3,13.0724578502,6.0812533588,40.0 pc / cm3,75.0 pc / cm3,-56.48529052730001 pc / cm3,
7059,847.9728393555 pc / cm3,265.6695190056,34.5187746695,40.0 pc / cm3,75.0 pc / cm3,632.9728393555 pc / cm3,0.694734387423082
7060,453.3035583496 pc / cm3,190.551274981,33.1258812658,40.0 pc / cm3,75.0 pc / cm3,238.3035583496 pc / cm3,0.2729080939247389
7061,394.6692810059 pc / cm3,138.5465485195,80.6253358068,40.0 pc / cm3,75.0 pc / cm3,179.66928100590002 pc / cm3,0.2079488620253094
7062,574.2114868164 pc / cm3,207.9208565532,62.2749278508,40.0 pc / cm3,75.0 pc / cm3,359.2114868164 pc / cm3,0.404211135843635
7063,425.4017333984 pc / cm3,223.071940993,7.7339064571,40.0 pc / cm3,75.0 pc / cm3,210.40173339839998 pc / cm3,0.2421257863770141
7064,969.28515625 pc / cm3,258.0946304014,27.376633417,40.0 pc / cm3,75.0 pc / cm3,754.28515625 pc / cm3,0.8223466625522979
7065,1537.8353271484 pc / cm3,20.6490059852,51.7196571459,40.0 pc / cm3,75.0 pc / cm3,1322.8353271484 pc / cm3,1.4206576045531825
7066,1659.5520019531 pc / cm3,181.3540673469,63.3807963209,40.0 pc / cm3,75.0 pc / cm3,1444.5520019531 pc / cm3,1.5494984954501472
7067,363.9368286133 pc / cm3,102.0552656995,68.7811870597,40.0 pc / cm3,75.0 pc / cm3,148.9368286133 pc / cm3,0.1734457115728314
7068,884.7708740234 pc / cm3,225.7044868477,22.7124543423,40.0 pc / cm3,75.0 pc / cm3,669.7708740234 pc / cm3,0.7334696417679223
7069,406.3961486816 pc / cm3,104.2413267073,76.643779329,40.0 pc / cm3,75.0 pc / cm3,191.39614868159998 pc / cm3,0.22102611538444855
7070,637.6982421875 pc / cm3,264.1233684426,55.6206425375,40.0 pc / cm3,75.0 pc / cm3,422.6982421875 pc / cm3,0.4721730812589319
7071,255.1601715088 pc / cm3,224.3481302408,53.5243313322,40.0 pc / cm3,75.0 pc / cm3,40.160171508800005 pc / cm3,0.04789455537878192
7072,187.6296539307 pc / cm3,241.1489210516,63.3949064526,40.0 pc / cm3,75.0 pc / cm3,-27.370346069300012 pc / cm3,
7073,249.094543457 pc / cm3,3.4486939429,72.4754025144,40.0 pc / cm3,75.0 pc / cm3,34.094543456999986 pc / cm3,0.040696670876898565
7074,331.9912719727 pc / cm3,70.5958132552,17.0334335638,40.0 pc / cm3,75.0 pc / cm3,116.99127197270002 pc / cm3,0.13718196505147823
7075,501.0197143555 pc / cm3,87.5363497528,52.4702982123,40.0 pc / cm3,75.0 pc / cm3,286.0197143555 pc / cm3,0.32508633220571215
7076,2830.6198730469 pc / cm3,227.8100845852,9.7409726198,40.0 pc / cm3,75.0 pc / cm3,2615.6198730469 pc / cm3,2.8459823356827614
7077,587.5557861328 pc / cm3,51.2978763386,61.988730117,40.0 pc / cm3,75.0 pc / cm3,372.5557861328 pc / cm3,0.4185408041828886
7078,397.0955200195 pc / cm3,180.4394392116,46.9573236893,40.0 pc / cm3,75.0 pc / cm3,182.0955200195 pc / cm3,0.21065829745128511
7079,1004.4656982422 pc / cm3,334.9966783507,46.0932393819,40.0 pc / cm3,75.0 pc / cm3,789.4656982422 pc / cm3,0.8593301470256424
7080,806.7266845703 pc / cm3,221.8957998851,73.3231968896,40.0 pc / cm3,75.0 pc / cm3,591.7266845703 pc / cm3,0.6512698247790853
7081,270.1220092773 pc / cm3,327.4459699509,73.6375122299,40.0 pc / cm3,75.0 pc / cm3,55.12200927729998 pc / cm3,0.06554690481922747
7082,281.4444885254 pc / cm3,110.9879112728,36.5467647491,40.0 pc / cm3,75.0 pc / cm3,66.4444885254 pc / cm3,0.07881348483673213
7083,713.3162231445 pc / cm3,322.3660461202,42.8586460338,40.0 pc / cm3,75.0 pc / cm3,498.3162231445 pc / cm3,0.5525483642123212
7084,433.4892272949 pc / cm3,193.4497983975,28.2196400382,40.0 pc / cm3,75.0 pc / cm3,218.4892272949 pc / cm3,0.251070970034454
7085,564.5064697266 pc / cm3,247.8266762195,87.1295562851,40.0 pc / cm3,75.0 pc / cm3,349.5064697266 pc / cm3,0.3937726685459013
7086,1384.5775146484 pc / cm3,147.9635336173,61.1451296527,40.0 pc / cm3,75.0 pc / cm3,1169.5775146484 pc / cm3,1.2591155884081713
7087,302.8763427734 pc / cm3,70.8295552607,82.6837957539,40.0 pc / cm3,75.0 pc / cm3,87.87634277339998 pc / cm3,0.10372411513906635
7088,1046.5206298828 pc / cm3,239.4067203635,86.6733124861,40.0 pc / cm3,75.0 pc / cm3,831.5206298828 pc / cm3,0.9035450491612924
7089,512.7465820312 pc / cm3,327.6462108161,70.8567390279,40.0 pc / cm3,75.0 pc / cm3,297.7465820312 pc / cm3,0.33783131548437806
7090,981.4163818359 pc / cm3,177.0106902424,57.0239842773,40.0 pc / cm3,75.0 pc / cm3,766.4163818359 pc / cm3,0.8350996335823472
7091,952.3013916016 pc / cm3,161.294706835,37.1608894743,40.0 pc / cm3,75.0 pc / cm3,737.3013916016 pc / cm3,0.8044916473890312
7092,712.1030883789 pc / cm3,219.0827154505,55.9538137524,40.0 pc / cm3,75.0 pc / cm3,497.1030883789 pc / cm3,0.5512627409493424
7093,661.5563354492 pc / cm3,201.9423180029,35.9971979468,40.0 pc / cm3,75.0 pc / cm3,446.5563354492 pc / cm3,0.4975895590960419
7094,1882.3621826172 pc / cm3,194.8010473471,40.749613489,40.0 pc / cm3,75.0 pc / cm3,1667.3621826172 pc / cm3,1.7872453724301285
7095,301.2588195801 pc / cm3,359.2598365552,19.1658482408,40.0 pc / cm3,75.0 pc / cm3,86.25881958010001 pc / cm3,0.10185277884487696
7096,458.9647827148 pc / cm3,231.1741668998,41.6490811394,40.0 pc / cm3,75.0 pc / cm3,243.96478271479998 pc / cm3,0.27912778096840835
7097,642.1463623047 pc / cm3,119.6387847031,80.8637063296,40.0 pc / cm3,75.0 pc / cm3,427.1463623047 pc / cm3,0.476916285895754
7098,875.4702758789 pc / cm3,246.6847371029,25.8959851297,40.0 pc / cm3,75.0 pc / cm3,660.4702758789 pc / cm3,0.7236824468836297
7099,691.0756225586 pc / cm3,303.6567234566,56.9939419832,40.0 pc / cm3,75.0 pc / cm3,476.0756225586 pc / cm3,0.5289609007046117
7100,685.0100097656 pc / cm3,220.7736482575,15.5377710158,40.0 pc / cm3,75.0 pc / cm3,470.0100097656 pc / cm3,0.5225210386592772
7101,671.6656494141 pc / cm3,49.4271681439,36.107312352,40.0 pc / cm3,75.0 pc / cm3,456.6656494141 pc / cm3,0.5083420512600259
7102,848.7816162109 pc / cm3,198.6924731753,78.2375236642,40.0 pc / cm3,75.0 pc / cm3,633.7816162109 pc / cm3,0.6955861169543749
7103,1539.8571777344 pc / cm3,310.7389904416,87.8857119501,40.0 pc / cm3,75.0 pc / cm3,1324.8571777344 pc / cm3,1.4227931958928473
7104,752.1361694336 pc / cm3,321.6227009892,29.0145748534,40.0 pc / cm3,75.0 pc / cm3,537.1361694336 pc / cm3,0.5936350093673672
7105,653.4688110352 pc / cm3,112.0414147997,66.3393531478,40.0 pc / cm3,75.0 pc / cm3,438.4688110352 pc / cm3,0.48898034049134403
7106,866.5740356445 pc / cm3,298.7119397664,81.9292552461,40.0 pc / cm3,75.0 pc / cm3,651.5740356445 pc / cm3,0.714318962821738
7107,402.7567749023 pc / cm3,120.7668823754,34.3900009731,40.0 pc / cm3,75.0 pc / cm3,187.75677490229998 pc / cm3,0.21697258057792984
7108,1197.3521728516 pc / cm3,347.3339409921,80.3578967531,40.0 pc / cm3,75.0 pc / cm3,982.3521728516 pc / cm3,1.0622288535381885
7109,2001.2482910156 pc / cm3,37.8141242859,55.5281291652,40.0 pc / cm3,75.0 pc / cm3,1786.2482910156 pc / cm3,1.915392571736974
7110,461.3910522461 pc / cm3,141.4729237973,48.8748686373,40.0 pc / cm3,75.0 pc / cm3,246.3910522461 pc / cm3,0.28179085558344547
7111,232.5152130127 pc / cm3,46.5259277741,33.5972150106,40.0 pc / cm3,75.0 pc / cm3,17.515213012700002 pc / cm3,0.020892645995576737
7112,714.9337158203 pc / cm3,332.5290610324,-3.0982233844,40.0 pc / cm3,75.0 pc / cm3,499.9337158203 pc / cm3,0.554262339563327
7113,429.0411071777 pc / cm3,137.4306762756,32.1212923915,40.0 pc / cm3,75.0 pc / cm3,214.04110717769998 pc / cm3,0.2461535053227527
7114,249.9033050537 pc / cm3,209.5781262333,72.3331169055,40.0 pc / cm3,75.0 pc / cm3,34.903305053699995 pc / cm3,0.041657830498966625
7115,409.226776123 pc / cm3,73.4887770979,80.7423655648,40.0 pc / cm3,75.0 pc / cm3,194.22677612299998 pc / cm3,0.22417586942395953
7116,399.117401123 pc / cm3,1.0012587911,45.0505113029,40.0 pc / cm3,75.0 pc / cm3,184.11740112299998 pc / cm3,0.21291464331793775
7117,770.3330078125 pc / cm3,21.8323203854,59.1610168299,40.0 pc / cm3,75.0 pc / cm3,555.3330078125 pc / cm3,0.6128629686061907
7118,370.406829834 pc / cm3,210.8308012897,58.699405888,40.0 pc / cm3,75.0 pc / cm3,155.406829834 pc / cm3,0.18073898490221163
7119,397.0955200195 pc / cm3,71.1994783483,85.408752969,40.0 pc / cm3,75.0 pc / cm3,182.0955200195 pc / cm3,0.21065829745128511
7120,391.4342956543 pc / cm3,88.3240362517,27.5654041517,40.0 pc / cm3,75.0 pc / cm3,176.4342956543 pc / cm3,0.2043331192436077
7121,518.0034179688 pc / cm3,197.3014279887,55.9978136883,40.0 pc / cm3,75.0 pc / cm3,303.0034179688 pc / cm3,0.3435354473186419
7122,11485.8466796875 pc / cm3,52.8848476744,26.1435486489,40.0 pc / cm3,75.0 pc / cm3,11270.8466796875 pc / cm3,
7123,549.5446166992 pc / cm3,6.1320645496,65.7228003867,40.0 pc / cm3,75.0 pc / cm3,334.5446166992 pc / cm3,0.37765060126220723
7124,242.2201843262 pc / cm3,141.4729237973,73.650519087,40.0 pc / cm3,75.0 pc / cm3,27.220184326200012 pc / cm3,0.03250881199763017
7125,689.0537719727 pc / cm3,149.2888697593,73.7527895849,40.0 pc / cm3,75.0 pc / cm3,474.0537719727 pc / cm3,0.52681464638244
7126,959.5801391602 pc / cm3,195.8233266276,88.8191098745,40.0 pc / cm3,75.0 pc / cm3,744.5801391602 pc / cm3,0.8121439491224873
7127,1178.7509765625 pc / cm3,315.5732416722,80.8989165402,40.0 pc / cm3,75.0 pc / cm3,963.7509765625 pc / cm3,1.0426636272169802
7128,387.794921875 pc / cm3,269.3321529435,55.8239363111,40.0 pc / cm3,75.0 pc / cm3,172.794921875 pc / cm3,0.20026101337617586
7129,437.1286010742 pc / cm3,334.9167761843,85.253828682,40.0 pc / cm3,75.0 pc / cm3,222.1286010742 pc / cm3,0.2550900926972275
7130,1733.1480712891 pc / cm3,251.2899125018,79.4462511172,40.0 pc / cm3,75.0 pc / cm3,1518.1480712891 pc / cm3,1.6277235545445508
7131,517.1947021484 pc / cm3,179.3401824101,49.0139643882,40.0 pc / cm3,75.0 pc / cm3,302.1947021484 pc / cm3,0.34265827588328435
7132,325.9256591797 pc / cm3,289.8436158513,78.5477701063,40.0 pc / cm3,75.0 pc / cm3,110.9256591797 pc / cm3,0.13024550333746016
7133,572.1895751953 pc / cm3,176.9048989542,78.5414130375,40.0 pc / cm3,75.0 pc / cm3,357.1895751953 pc / cm3,0.4020376165190559
7134,56.2080230713 pc / cm3,45.3383899258,27.1583345541,40.0 pc / cm3,75.0 pc / cm3,0,
7135,519.6209106445 pc / cm3,66.5578639355,35.3428453627,40.0 pc / cm3,75.0 pc / cm3,304.6209106445 pc / cm3,0.3452894684607916
7136,385.3686828613 pc / cm3,271.0549854021,34.122106089,40.0 pc / cm3,75.0 pc / cm3,170.3686828613 pc / cm3,0.19754367208153292
7137,800.6610717773 pc / cm3,227.558146035,9.8544950712,40.0 pc / cm3,75.0 pc / cm3,585.6610717773 pc / cm3,0.6448727390365765
7138,522.8559570312 pc / cm3,185.7228684907,36.3751941087,40.0 pc / cm3,75.0 pc / cm3,307.8559570312 pc / cm3,0.3487960463042797
7139,725.8518066406 pc / cm3,0.0,63.455273019,40.0 pc / cm3,75.0 pc / cm3,510.8518066406 pc / cm3,0.5658268126383175
7140,281.0401306152 pc / cm3,35.5672536748,70.6859221056,40.0 pc / cm3,75.0 pc / cm3,66.04013061519998 pc / cm3,0.07834100570120808
7141,311.3681945801 pc / cm3,319.106584311,8.3289460324,40.0 pc / cm3,75.0 pc / cm3,96.36819458010001 pc / cm3,0.11352611567475951
7142,1140.7398681641 pc / cm3,225.328049121,15.9822300793,40.0 pc / cm3,75.0 pc / cm3,925.7398681641 pc / cm3,1.002666124780343
7143,987.0775756836 pc / cm3,81.6781298011,61.7430346963,40.0 pc / cm3,75.0 pc / cm3,772.0775756836 pc / cm3,0.8410509110584861
7144,363.5324707031 pc / cm3,122.5152586499,3.42087732,40.0 pc / cm3,75.0 pc / cm3,148.5324707031 pc / cm3,0.17298935618855826
7145,1616.6883544922 pc / cm3,210.4758299881,87.0169401688,40.0 pc / cm3,75.0 pc / cm3,1401.6883544922 pc / cm3,1.504057134149146
7146,522.8559570312 pc / cm3,300.15049992,32.4629959661,40.0 pc / cm3,75.0 pc / cm3,307.8559570312 pc / cm3,0.3487960463042797
7147,321.4775390625 pc / cm3,41.329566589,55.8453457592,40.0 pc / cm3,75.0 pc / cm3,106.4775390625 pc / cm3,0.12514773432829862
7148,315.4119262695 pc / cm3,315.3307365726,70.7182945613,40.0 pc / cm3,75.0 pc / cm3,100.41192626949999 pc / cm3,0.11818082115672754
7149,221.5971069336 pc / cm3,261.272800629,37.5944084607,40.0 pc / cm3,75.0 pc / cm3,6.597106933600003 pc / cm3,0.007741225390190488
7150,527.7084350586 pc / cm3,231.370499692,40.2349218023,40.0 pc / cm3,75.0 pc / cm3,312.7084350586 pc / cm3,0.35405204404295776
7151,2830.6198730469 pc / cm3,51.4329721637,60.3359823426,40.0 pc / cm3,75.0 pc / cm3,2615.6198730469 pc / cm3,2.8459823356827614
7152,574.2114868164 pc / cm3,138.3320892881,77.1469686508,40.0 pc / cm3,75.0 pc / cm3,359.2114868164 pc / cm3,0.404211135843635
7153,402.7567749023 pc / cm3,312.7207563164,31.5569808272,40.0 pc / cm3,75.0 pc / cm3,187.75677490229998 pc / cm3,0.21697258057792984
7154,176.7115631104 pc / cm3,183.6434574279,88.2173306715,40.0 pc / cm3,75.0 pc / cm3,-38.28843688960001 pc / cm3,
7155,1632.0545654297 pc / cm3,48.308170125,55.8685971427,40.0 pc / cm3,75.0 pc / cm3,1417.0545654297 pc / cm3,1.5203381145556407
7156,393.4561767578 pc / cm3,175.8624990427,1.9060050219,40.0 pc / cm3,75.0 pc / cm3,178.4561767578 pc / cm3,0.206593401031531
7157,46.9074134827 pc / cm3,103.846264402,60.2165123096,40.0 pc / cm3,75.0 pc / cm3,0,
7158,1918.3515625 pc / cm3,354.5954710166,18.7099684128,40.0 pc / cm3,75.0 pc / cm3,1703.3515625 pc / cm3,1.8259321863919655
7159,326.7344055176 pc / cm3,137.0819698655,10.7924172842,40.0 pc / cm3,75.0 pc / cm3,111.73440551760001 pc / cm3,0.13117135465096824
7160,1572.6115722656 pc / cm3,107.056200456,81.2014284199,40.0 pc / cm3,75.0 pc / cm3,1357.6115722656 pc / cm3,1.4574101255590854
7161,173.4765625 pc / cm3,97.968583381,35.5096525899,40.0 pc / cm3,75.0 pc / cm3,-41.5234375 pc / cm3,
7162,452.8991699219 pc / cm3,119.8439319184,81.543993704,40.0 pc / cm3,75.0 pc / cm3,237.8991699219 pc / cm3,0.2724634927643169
7163,11495.5517578125 pc / cm3,147.2749828774,65.0544539563,40.0 pc / cm3,75.0 pc / cm3,11280.5517578125 pc / cm3,
7164,501.8284606934 pc / cm3,338.3216108014,9.5473625215,40.0 pc / cm3,75.0 pc / cm3,286.8284606934 pc / cm3,0.32596621566143935
7165,534.9871826172 pc / cm3,146.2488493771,27.158236337,40.0 pc / cm3,75.0 pc / cm3,319.9871826172 pc / cm3,0.36192778972654954
7166,197.7390136719 pc / cm3,149.2992895386,40.2564958538,40.0 pc / cm3,75.0 pc / cm3,-17.26098632809999 pc / cm3,
7167,863.339050293 pc / cm3,296.7765826284,38.7108225158,40.0 pc / cm3,75.0 pc / cm3,648.339050293 pc / cm3,0.7109136021422816
7168,486.866607666 pc / cm3,32.4165606042,74.9193444307,40.0 pc / cm3,75.0 pc / cm3,271.866607666 pc / cm3,0.3096653181877842
7169,282.657623291 pc / cm3,12.3250885897,46.2800583542,40.0 pc / cm3,75.0 pc / cm3,67.657623291 pc / cm3,0.08023042279867812
7170,448.0466918945 pc / cm3,313.39419382,0.0,40.0 pc / cm3,75.0 pc / cm3,233.0466918945 pc / cm3,0.26712507261713025
7171,527.7084350586 pc / cm3,237.151602692,37.2466049308,40.0 pc / cm3,75.0 pc / cm3,312.7084350586 pc / cm3,0.35405204404295776
7172,417.7186279297 pc / cm3,152.1638774342,47.3047332565,40.0 pc / cm3,75.0 pc / cm3,202.7186279297 pc / cm3,0.23360971832314745
7173,367.1718444824 pc / cm3,142.2578023385,43.8988822084,40.0 pc / cm3,75.0 pc / cm3,152.1718444824 pc / cm3,0.17709441013313695
7174,143.957244873 pc / cm3,61.5607893798,42.8281350231,40.0 pc / cm3,75.0 pc / cm3,-71.04275512699999 pc / cm3,
7175,837.8634643555 pc / cm3,191.8405597502,53.5263771573,40.0 pc / cm3,75.0 pc / cm3,622.8634643555 pc / cm3,0.6840864944958807
7176,114.4379196167 pc / cm3,110.9879112728,35.6080651947,40.0 pc / cm3,75.0 pc / cm3,0,
7177,466.6479187012 pc / cm3,139.4533987435,26.109864613,40.0 pc / cm3,75.0 pc / cm3,251.6479187012 pc / cm3,0.2875556680763124
7178,297.6194763184 pc / cm3,42.5729377717,65.7312997227,40.0 pc / cm3,75.0 pc / cm3,82.61947631840002 pc / cm3,0.09763728652883193
7179,283.0619812012 pc / cm3,47.3632445524,45.5292944448,40.0 pc / cm3,75.0 pc / cm3,68.06198120120001 pc / cm3,0.08070252077472284
7180,549.1402587891 pc / cm3,198.2098887075,78.8300043558,40.0 pc / cm3,75.0 pc / cm3,334.1402587891 pc / cm3,0.37721437151192755
7181,496.1672363281 pc / cm3,317.9976726954,78.4233665809,40.0 pc / cm3,75.0 pc / cm3,281.1672363281 pc / cm3,0.31980409070925014
7182,714.9337158203 pc / cm3,262.4262692943,19.2084495042,40.0 pc / cm3,75.0 pc / cm3,499.9337158203 pc / cm3,0.554262339563327
7183,408.0136413574 pc / cm3,79.3433016596,52.5221734731,40.0 pc / cm3,75.0 pc / cm3,193.0136413574 pc / cm3,0.2228262833788224
7184,409.6311340332 pc / cm3,39.0994193562,61.0828605657,40.0 pc / cm3,75.0 pc / cm3,194.6311340332 pc / cm3,0.22462560303606005
7185,549.5446166992 pc / cm3,265.1504415899,29.639425378,40.0 pc / cm3,75.0 pc / cm3,334.5446166992 pc / cm3,0.37765060126220723
7186,729.4912109375 pc / cm3,168.7133839066,57.1656251235,40.0 pc / cm3,75.0 pc / cm3,514.4912109375 pc / cm3,0.5696798514341666
7187,1139.9310302734 pc / cm3,201.9178968143,47.7194460698,40.0 pc / cm3,75.0 pc / cm3,924.9310302734 pc / cm3,1.001814721973233
7188,438.3417053223 pc / cm3,111.1285365781,80.1364565265,40.0 pc / cm3,75.0 pc / cm3,223.34170532230002 pc / cm3,0.2564289377165924
7189,301.2588195801 pc / cm3,186.8666865954,65.1421560346,40.0 pc / cm3,75.0 pc / cm3,86.25881958010001 pc / cm3,0.10185277884487696
7190,722.6168212891 pc / cm3,71.9195212103,43.8188162567,40.0 pc / cm3,75.0 pc / cm3,507.6168212891 pc / cm3,0.5624011761565922
7191,534.9871826172 pc / cm3,315.6456425791,83.8247520399,40.0 pc / cm3,75.0 pc / cm3,319.9871826172 pc / cm3,0.36192778972654954
7192,440.3635864258 pc / cm3,314.3832673179,79.4436827992,40.0 pc / cm3,75.0 pc / cm3,225.3635864258 pc / cm3,0.2586594671540402
7193,337.6525268555 pc / cm3,313.4181599347,80.1364565265,40.0 pc / cm3,75.0 pc / cm3,122.65252685550001 pc / cm3,0.14364075408663288
7194,454.1123046875 pc / cm3,95.2313531354,29.0483208858,40.0 pc / cm3,75.0 pc / cm3,239.1123046875 pc / cm3,0.27379713512977727
7195,458.156036377 pc / cm3,94.0128493877,40.0246405923,40.0 pc / cm3,75.0 pc / cm3,243.15603637700002 pc / cm3,0.27823976580804166
7196,490.1016235352 pc / cm3,286.2675997718,33.9373363479,40.0 pc / cm3,75.0 pc / cm3,275.1016235352 pc / cm3,0.3131940497773402
7197,519.2165527344 pc / cm3,178.401326102,7.7622598551,40.0 pc / cm3,75.0 pc / cm3,304.2165527344 pc / cm3,0.3448510270645714
7198,246.2639312744 pc / cm3,160.6301176425,40.0839904344,40.0 pc / cm3,75.0 pc / cm3,31.263931274399994 pc / cm3,0.03732915843096039
7199,768.3110961914 pc / cm3,130.7774334599,41.6618805359,40.0 pc / cm3,75.0 pc / cm3,553.3110961914 pc / cm3,0.6107273641519813
7200,412.4617614746 pc / cm3,146.8074128191,30.8587882885,40.0 pc / cm3,75.0 pc / cm3,197.4617614746 pc / cm3,0.22777240759213488
7201,1570.5897216797 pc / cm3,320.6033528927,31.2650460258,40.0 pc / cm3,75.0 pc / cm3,1355.5897216797 pc / cm3,1.4552721837931988
7202,866.5740356445 pc / cm3,131.6807184746,68.1458663135,40.0 pc / cm3,75.0 pc / cm3,651.5740356445 pc / cm3,0.714318962821738
7203,1145.9967041016 pc / cm3,45.068499401,83.1296997707,40.0 pc / cm3,75.0 pc / cm3,930.9967041016 pc / cm3,1.0081992657819714
7204,1049.3511962891 pc / cm3,17.9784464245,43.067520288,40.0 pc / cm3,75.0 pc / cm3,834.3511962891 pc / cm3,0.9065214039373701
7205,703.6112060547 pc / cm3,268.2881672175,83.8247520399,40.0 pc / cm3,75.0 pc / cm3,488.6112060547 pc / cm3,0.5422603602609508
7206,27.0930767059 pc / cm3,25.6005886066,45.5479412001,40.0 pc / cm3,75.0 pc / cm3,0,
7207,2356.693359375 pc / cm3,337.9821232505,51.7406990519,40.0 pc / cm3,75.0 pc / cm3,2141.693359375 pc / cm3,2.3054795834965622
7208,923.9951782227 pc / cm3,226.1416963143,5.1865523118,40.0 pc / cm3,75.0 pc / cm3,708.9951782227 pc / cm3,0.7747289403757194
7209,244.2420654297 pc / cm3,186.4897714647,70.6715633117,40.0 pc / cm3,75.0 pc / cm3,29.242065429700006 pc / cm3,0.03492041573977504
7210,670.0481567383 pc / cm3,22.1969933402,37.2521763326,40.0 pc / cm3,75.0 pc / cm3,455.0481567383 pc / cm3,0.5066222975251942
7211,427.0192260742 pc / cm3,165.6723461659,68.3681776797,40.0 pc / cm3,75.0 pc / cm3,212.0192260742 pc / cm3,0.24391636276358236
7212,1977.7945556641 pc / cm3,188.7733944708,55.113968224,40.0 pc / cm3,75.0 pc / cm3,1762.7945556641 pc / cm3,1.8900303709300883
7213,1260.0302734375 pc / cm3,138.621890449,12.6541619449,40.0 pc / cm3,75.0 pc / cm3,1045.0302734375 pc / cm3,1.1281339147448637
7214,124.5472717285 pc / cm3,279.0300625327,-1.1981930741,40.0 pc / cm3,75.0 pc / cm3,-90.4527282715 pc / cm3,
7215,302.067565918 pc / cm3,169.6792981961,29.4559676823,40.0 pc / cm3,75.0 pc / cm3,87.06756591800001 pc / cm3,0.10278860273771306
7216,341.6962585449 pc / cm3,156.7701234882,47.3018963995,40.0 pc / cm3,75.0 pc / cm3,126.69625854489999 pc / cm3,0.1482453469900303
7217,428.63671875 pc / cm3,346.1191860793,12.1808283156,40.0 pc / cm3,75.0 pc / cm3,213.63671875 pc / cm3,0.2457061606597621
7218,701.5893554688 pc / cm3,305.8468560086,28.6105229939,40.0 pc / cm3,75.0 pc / cm3,486.5893554688 pc / cm3,0.5401161506309462
7219,349.7837524414 pc / cm3,100.6000465515,4.1792680798,40.0 pc / cm3,75.0 pc / cm3,134.7837524414 pc / cm3,0.15743314017864637
